TT1;TS1;ES1;LS1;SS1;TT2;TS2;ES2;LS2;SS2;TT3;TS3;ES3;LS3;SS3;TT4;TS4;ES4;LS4;SS4;TT5;TS5;ES5;LS5;SS5;TT6;TS6;ES6;LS6;SS6;TT7;TS7;ES7;LS7;SS7;TT8;TS8;ES8;LS8;SS8;TT9;TS9;ES9;LS9;SS9;TT10;TS10;ES10;LS10;SS10;TT11;TS11;ES11;LS11;SS11;TT12;TS12;ES12;LS12;SS12;TT13;TS13;ES13;LS13;SS13;TT14;TS14;ES14;LS14;SS14;TT15;TS15;ES15;LS15;SS15;TT16;TS16;ES16;LS16;SS16;TT17;TS17;ES17;LS17;SS17;TT18;TS18;ES18;LS18;SS18;TT19;TS19;ES19;LS19;SS19;TT20;TS20;ES20;LS20;SS20;TT21;TS21;ES21;LS21;SS21;TT22;TS22;ES22;LS22;SS22;TT23;TS23;ES23;LS23;SS23;TT24;TS24;ES24;LS24;SS24;TT25;TS25;ES25;LS25;SS25;TT26;TS26;ES26;LS26;SS26;TT27;TS27;ES27;LS27;SS27;TT28;TS28;ES28;LS28;SS28;TT29;TS29;ES29;LS29;SS29;TT30;TS30;ES30;LS30;SS30;TT31;TS31;ES31;LS31;SS31;TT32;TS32;ES32;LS32;SS32;number;name
6633278377721700;33310190527;6792634329204470;6818529671320420;4569497462;1079458647141260;307400176145;1212532183394260;1234155000040940;6220603178;9020084469088590;212646635294;1006184033539430;1023110925204500;64214308289;7114695619722600;721495588307;9498517043490090;9885827766168160;135518097508;6232986898012820;43910381172;6396948261310880;6423591982846810;13216131714;6231419564265700;43305202443;6393640852617200;6420001811974320;12998500669;9154816664841890;230118604618;1020369726469.21;1037413620607870;66370304278;830273305616947;189207817814;9199199696972440;9344875526102930;58692920681;6795036907346820;36593357944;6989676978250230;7021305989772040;11736182383;9550522123579550;321505305639;1094038955985720;1116624301825230;7958190923;9234589567115230;26300928912;1032870820985520;1050650248930040;59028645234;6901156411410730;71295119589;7212502198654160;7263095889081220;1595009156;5666107729743840;17482301509;5752260511579490;5766260338627790;4516073241;6169970891021380;66552568.13;8147913215846320;846932884363038;8591703496;9635148755428130;180977232367;1046311959350530;1059766485469.29;46814635069;8878892811951030;176647566467;9642893536921090;9767043654728720;41689092615;6405674620506950;15366948782;6519897150802870;6538458311975960;6563352607;1036889328481830;279488317813;1167578065891290;1188811537591740;38620355948;1308311811067940;297547369613;1449379019001410;1472295606782440;41925700295;7467684881775770;39149037643;7670398598692440;7703339577691400;6286446374;5792580380174260;17930865784;5889801534452830;5905599972023090;3032329668;6626575663935260;64473837032;6994656799548800;7054469984086000;35455355387;1301338148179.11;210605882613;1399206701829550;1415107157691590;61179129904;1015020473140150;120460875678;1073419905669030;1082909813454.98;35933009413;6177118315502350;23579257219;6326610806270370;6350903336020170;28579446764;6809295522199980;481422579737;8647366931637730;8946053535671370;86375536158;1449295978120830;281892910066;1570284415121100;1589945036133640;6648840383;7930671096388540;54852242903;8179590574681500;8220039989904110;15887437244;9095413328421920;204025056206;996476409291516;1010603359214530;48214846154;1360102082004620;230383646834;1460733658941.56;1477086290193810;58173714878;1304267696545470;222873461904;1404538467056060;1420832467264030;56733984011;1018296257605790;126923372313;1079981016549980;1090004789878420;4135220.02;2;ethyleno_cera
6663837334906910;31728937752;6802683166510620;6825245614146220;3639104457;1072467454522240;255638941549;1196375649490900;1216509792311180;40115845428;8946366311244770;164579303229;9895001415059260;1004911253110950;37215917906;7076247754867560;583514153559;9277263142091930;9634652276007760;66491001659;6215786229358170;38650627259;6379201081410170;6405755994868620;5007526581;6213703506619660;38945248525;6375443123744870;6401725811527720;4904401527;9104193347933840;191401267639;1001679459203490;1016490889874010;26406544251;8224243459412460;197822681923;9080617849459270;9219733241306420;26110246218;6807800023386990;32376326367;6989625472262670;701917210770497;6617387557;9477743507751690;257704432931;1068895434252690;1088577610317790;53382631042;9153141414846690;220772834378;1012873656996210;1028727078266840;3635272018;6909003935013270;5988788236;719664543398618;7243387177569270;1214386687;5672945996412650;21844672027;5754055263649750;5767235519575780;2520125416;611100128578463;712293516322;7940171035699320;823725825644652;47878681829;9564061113522820;14938396476;1030395989097870;1042419117123840;25274601694;8822676691240140;15020808796;9479236243713880;9585904954530280;21367930853;6452069042973640;13976242266;652808582465605;654043855167944;3161691073;1029390905630450;250034444841;1152182821491.69;1172136507819140;43217860792;1302542146811890;248091152358;1429961762663160;1450667450238990;46824259556;7498719407739400;31220578161;7676832806146670;7705776233387850;6511457197;5801430628986780;22710080296;5896199794060210;5911599783384650;2398752231;6621615874972790;22066100656;6833737300582600;6868207032244190;36945050012;1295823218970740;177331524568;1382822064923580;1396959289403.76;29166957871;1011099481719510;101676515876;1064052611187.84;1072657494726440;18698138937;6098823761185360;30861459284;6257914583793850;6283766842467730;6233966403;6802142533322970;500171981764;8437204741710270;8702878654801710;52775906454;1441018770553.3;247306134435;1546593759343450;1563709991001850;2526008214;7846741391571460;49254840268;8066220959803740;8101790776520250;5244738531;9019946141241790;17889913241;9797620669829180;9923568984772880;18617637094;1353028384240.8;174313383658;1442608032102820;1457119064416520;24788234222;1297425456300180;177856488932;1387367482752970;1401949987959390;25365289975;1012992737615760;118759153646;1068690780675600;1077736820969300;17870486554;3;ethyleno_cera
6645156327241120;24285470588;6765296550238700;6784819336475810;3573638337;1073380741814580;225420553181;1180748551294790;1198195807119950;55617646877;895080176262812;141612159161;9753884317227480;9884380602460250;2783030182;7068530694218490;50738116738;9103636556578280;9434112665755380;54669331543;6211404162685700;36115729767;6350160796449730;6372708749436380;4829289567;6210091662920410;35645782767;6347292280788690;6369587381192280;4750713915;9105832437248300;143885608008;9869433358948010;9993421193138990;27455233435;8241465487598340;151317845231;8972481997907320;9091271766925010;25431335692;682525391966608;26150674904;6969579494463320;6993032400367870;4877892243;9485686203304760;226818460426;1057690981641380;1075423365354400;66613011694;9157013225914320;223358947998;1002364594414830;1016447376086.14;48578067166;6929369881158390;61424973935;7170585753801980;7209783333106560;1236126752;567857698678511;18386003609;5752212931239870;5764178772213770;3775904378;6136681335303460;680542894392;7816261198663390;8089192926459380;74368318201;9560310922209210;122241975565;1018215585190.91;1028320458806650;22010179952;882232120733089;127703499908;938140712992929;9472257145840430;1781372861;6450021323147350;10245499646;6522743879635180;6534561295064450;2520242147;1030331783025340;195361114076;1133834101262880;1150653227976480;37326069049;1302970155801.75;185620254437;1407325862846340;1424283665241080;38707606471;7504494507134400;25813524429;7646391450919060;7669449704284070;8372641019;5812318121267690;16624411607;5881741664138750;5893022989855300;2760295013;6626887476352370;18712354497;6752260251482230;6772633327440830;5239988672;1295488233815820;132710235103;1369115872250.93;1381076874474880;24903190139;1011186390686520;78830082056;1055260289563780;1062422296407030;17758509406;6098337677667260;2253155336;6229471318219730;6250780534809500;7863179553;6817522522999740;408968922715;8340522791190970;8588010334772050;78792595855;1442143342291080;197367896097;1531432578485310;1545942079366870;36346445094;7846772804918460;38133312569;8035647102074150;8066339175361950;7839610035;9028336708241640;134406516336;9689885581647800;9797192554303230;17579779269;1352782036477430;153948394543;1428355303358630;1440621689641840;21167189445;1296853188921160;147137305414;1372158061832060;1384391178394040;27275622212;1012908938407260;89008643594;1058953109738260;1066435205619580;16712298149;4;ethyleno_cera
6624797021284900;23432048268;6737481741404640;6755793008424100;4319713852;1070712838702.58;18973132751;1170207946848.68;1186371708232000;32920084284;8925161640841090;129921972631;9659610552126380;9778873930981560;24469302186;7044727748703050;499877155523;8970754428933720;928328264640267;4715983363;620802049618673;29567793321;6337468295346160;6358503562709570;4159633649;6206176645090050;29125135509;6334123365379640;6354914707426690;4327922991;9088182353195450;127627537172;9781199880039790;9893571633197780;20740449088;8226653742335370;136036001778;8899351771127560;9008555966561880;20193083475;6827101807446100;2590247261;6945450204801440;6964681819371690;8949099381;9474205822825700;157869724546;1049562294063.66;1066158644021670;45998752655;9143586513646940;133955901656;9971433985879100;1010593764576.5;34373539455;6927099265070530;55656413211;7143491399636390;7178655121503340;6208284228;5667774401803310;18925382317;5742189005073050;5754281378104380;166814361;6135611660192440;649563753676;7764717554411660;8029197508416860;37005730237;9549545299008870;100409102301;1010952686254.12;1020051537172730;21540840243;8811994093033670;94274974737;932343583098157;9406532469431300;19851084197;6432963423454190;9031574973;6506408191136140;651834296588446;728618727;1027171982412610;212708240472;1117381547196910;1132040575826140;43216475912;1299686806273840;208644894713;1389299788553230;1403854717944750;44456106877;7498983102382660;26898711629;7624626984401100;7645044115229100;3325265607;5809571617848460;12122196543;5866388353045100;5875621072514560;1467607609;6628188812007160;15491164238;6721910355647000;673714010648848;3237617101;1293421563153050;124889453012;1359100926492180;1369768397359090;20062950662;1009564093066380;73103535636;1048762208874660;1055131594280850;20118084037;6100723304712130;19608298922;6222588882513820;6242392038906600;4222421406;6831099650321640;270801626683;8316175771051150;8557406143584450;51489940776;1440539898068090;133757630683;1527843503614730;1541994309558500;31251779911;7837615391784720;26708746271;8014774505802210;8043538439215290;6396249369;9015195968375640;96117753255;9640057482283730;9741251965503770;22085221131;1350663172482220;109958585075;1421355546826980;1432810833731050;25444884283;1294985279714840;118968064359;1364129518720020;1375340990634490;23188152874;1011596253911130;75967943659;1053606526754480;1060424591033240;14438933246;5;ethyleno_cera
656077846665243;69016008153;6839672155597410;688499238005098;14229269844;1043837552657990;426885369691;1215915045180280;1243877637715150;47987974146;8623037116032420;323593492156;1012321654566700;1036699389516220;44902808896;698204715556844;895067741202;9664565175949960;1010041154120610;67001747157;6231650934629080;49070579632;6430533993877660;6462852491005550;10272885292;6231092795291420;48336485839;6427242254827660;6459116542002300;9735579467;8955245177463660;320815509288;1031710701439160;1053832014280850;39530580489;7320182305608030;492819230214;9152977022773140;9450806164312470;78999772292;6652645452790090;50801733999;6974322032472570;7026594476670970;13850674138;9237360428331660;452491312341;1100705395089790;1129462914831490;57897160744;8983132015872100;39682725827;1039504340079680;1062447900084710;42098275239;6794804287043870;73391704839;7201687898673210;7267806485562970;16625241863;5657705661199920;3902369713;5778796193394420;5798473404876030;13995171751;5988899665148220;1005546870612;8250374577154870;8617864250355950;59473972034;9390004504755210;231942163047;1049428114301970;1067372609673770;46248699412;8696368349552440;239519470393;9702110605730930;9865543722359930;3825681569;6404811588195380;26942019526;6550190725557630;657381483537.9;17294370294;1008713156080120;50694110824;1173671792701560;1200477571152540;42454511326;1282455341327640;546685216683;1456957262492910;1485313824682260;43672512228;7453647326062330;75235574722;7701398073622670;7741657570101230;33945612545;5798053632605770;36886548647;5913434756773410;5932184189450650;13498511647;6659946616482450;11797788554;7340089126617810;7450563407936940;25560916548;1276741573666100;291711299559;1408915963496140;1430394301843520;39301625521;9972573397782900;168087925492;1078006779184430;1091128563087930;3008893351;6068122481982640;55978727243;6306647838765070;6345408209242210;7195168086;6640863562456350;552231477146;8668657546538290;8998174068951610;6709764252;1422854031170850;343069133311;1576960685854020;1602003017240.04;57781106105;782205947250048;66974018473;822256410297041;8287646105421770;23351992268;8889542394189660;258312775571;1004652531597230;1023432997158440;3278140262;1334950552811.29;292692364404;1467540193886370;1489071357065060;37873637957;1278643354637970;294525102474;1412357751161150;1434078825343940;38684014573;1001043036852250;175332480435;1085009761732640;1098654354525700;32211031145;1;ethyleno_cera
6671225326637680;32316708476;6806535385025660;682852326951371;6665015001;1076646259196660;301135651091;1212337983578440;1234379394090830;36558982439;8981733419680640;21387256739;1006221763013570;1023767050990960;31064603359;7110704431571440;800018345736;9519559670582740;9910658750218990;5335594538;6230630762339250;45569274922;6384062511003000;6408995170160860;7218488465;6229265784642480;45186010608;6380548548158030;6405131997229310;6972050219;9147125833321490;210414871762;1020572305315380;1037753075271950;30989844799;8273605670425210;189489995614;9199832768986860;9350344672503130;54671959141;681504130350438;26073188718;6980684271428160;7007601253715780;1238131.66;9524359948117150;318727096073;1096978732880790;1120466927817010;44841914731;9197632091209240;294191235667;1032762062740490;1051124376453670;32107560261;6917412278949910;74758383137;7197905732480280;7243485918678960;9646600254;5665692542082240;21149746729;5759555118066630;5774807786664090;3647218699;6186690695256130;873145715812;8128566767223120;8444111463458730;96320114846;9599768012879630;157328091769;1044052933529570;1057715305018840;4431518485;8850997319075760;156332055098;9616242728782860;9740595107860260;39792761305;6430317301252790;16397240237;6528717139913010;6544707113695300;6107705799;1035562878183980;289333686601;1166341704527570;1187592662108870;3674728961;1306805056297930;324622806234;1446457787539880;1469150147622220;3681434147;7495863309328670;44622004823;7675333012726020;7704496839528090;4704601839;5807331813685540;10720961979;5887031445038090;5899982635132880;409200319;6631303340182470;57358723071;6969031501623690;702371672702173;11270656512;1298207119150630;196229278683;1398441034701700;1414723193967360;45040551219;1013436412711920;105085637558;1073335226120.18;1083068783299020;3862522.69;6114022586306770;29382117742;6300775326677000;6331122646987170;12853587594;6847411883573320;55335303747;8654662903950190;894834119476144;58770920715;1445192632249040;264220428163;1567368158231450;1587221681203590;52815969599;7857808664559860;42197842114;815699136515.13;8205608553997400;31984992662;9063710700681100;177851304179;9951366559837910;1009559013943820;52713296638;1357179741523670;203527855443;1458943669245020;1475469388831610;5667256374;1301445016884910;205714386819;1403602781379250;1420185598227250;44818423914;1016108036842780;117191147259;1079262346100550;1089524921354930;4228502371;2;ethyleno_cera
6627751249307420;33648597861;6769849278075630;679294020775047;4468059148;1075091442796650;305928846994;1199512704868950;1219731159955.7;54204973423;8960862267375150;211815634633;9936485080494960;1009502378762690;41731694428;7073810185900780;863087787059;9323016958977020;9688513059601910;132043388954;6204771283117350;4836547975;6367762949876020;639424909572431;10435833668;6203080947895430;47757974757;6364359628649570;6390567414272120;10269508473;9115053065417040;202169327551;1003350832048140;1018267680868170;34698415492;8280214673350080;171266439634;9096813057525960;9229510294954540;33433418349;6813130381108870;28362765278;6978627116508750;7005520336011230;6101002609;9518975230523560;273230488046;1077146378772830;1097497215791150;38267839448;9191389785340480;234717971041;1018260377704720;1034364992918820;28468473067;691595887106.75;60139900854;7188512901739770;7232802931724020;8129594344;5647231772000100;14208387187;573648886030863;5750993137158760;6314443557;6206954308266790;71883585021;8032797367799790;8329408160799340;47686622669;9584483688195270;132529830192;1033778324300420;1046018733050250;29026342779;8826088696913230;142453286445;9512001271143980;9623461166584040;2392356631;6425840208142630;16709887919;6510793278322440;6524598152226660;2649687889;1032824045618890;308678316143;1147528907897600;1166167801229670;104478101637;1304520655211150;344917484243;1423827613010940;1443212270050800;121839453425;7492923013780160;42591852817;7651364706259380;7677111481287260;1341676656;5812871949033620;14779510868;5883769262665350;5895290076130510;1869048258;6631006675528310;39782364327;683505042216226;6868207530990270;9457247241;1294841260074630;189492275777;1383258355952290;1400000000000;32376112077;1011317075793.25;100050606564;1064924190790390;1073635346977430;20511316664;6100850348194940;23062019325;6255435063733130;628055508000809;7961970293;6845845252961690;449726886922;8550759881283530;8827797060241740;48247505914;1442769325454230;202955522079;1549686294485620;1567042831186520;31557339456;7840871378391860;36469056823;8066651309184530;8103340547938340;9916010474;903322791494323;143277731488;9820825604931460;9948547576524280;23251769815;1353626065698650;164827095654;1445418275268130;1460305114848630;27972265277;1297557559889910;178664333243;1388997965643640;1403837167163910;26975461771;1014244452946760;86333262189;1070110706909100;1079185650315420;33071951189;3;ethyleno_cera
6622380655045210;25252523536;6755385696507940;6776999015745630;4678207627;1079930869901360;291152103924;1192868771013460;1211221179944.18;77632863497;9002485787303960;189512922419;9864959097231370;1000511101009450;40250405762;7095566455034340;777870731007;9240933931152900;9589526098690000;10982739998;6204957815707110;43077105664;6353401521826760;6377523624071210;7976885663;6203334229939960;42609789512;6350380613547550;637427565088379;7811388472;9142417893158700;174468153235;9961022468136270;1009398752653220;45992756277;833786215840959;147430775531;9055702604471580;9172351676956660;4645522.6;6839008604001800;24516301457;6973382452290040;6995218202636880;8093309988;9532746480457060;268663714097;1068450782278950;1087166663247670;37499260607;9193575963999530;248012407638;1010799771096210;1025658747681440;43194699376;694077827701614;69931756139;7179595224229340;7218402978151480;10404223572;5652501590755750;17908533188;5735471825014310;5748954488081320;3115937848;6244066290656310;685487940888;7974237853457380;8255390732412550;74934136182;961331072832363;12432138125;1026661958679390;1037278226855.72;45118011799;884842606802448;130996216264;9446292799053550;9543446142845780;40430022385;6432342390803550;10341887956;6510175439563020;6522823309986430;6611537074;1035901086819.21;267091513613;1146690646665840;1164693950140.92;35848871914;1306634883726710;319934368054;1421043413742740;1439634799870350;33894961035;7493547618676290;40048575153;7648695798818270;7673907378091340;4276048045;5811434654076940;18697108294;5877454143461630;5888182310486650;3188162563;6635346202587850;32386765761;6802202819790690;6829317020086150;15467313346;1297507245129650;154260202244;1377753402337090;1390793368281570;55418469802;1013904775798270;79897970056;1061092516913410;1068760524844620;32164462799;609519250556553;20692864337;6230917002749070;625297223354.14;11457262749;6914195675392320;47876356389;8465389622394960;8717457630263760;68664671171;1445404747975570;207869536457;1541378112957750;1556973784767360;63089287256;783344602351.42;38587448656;8045175354288400;8079581370539210;16832688968;906313831435667;140567513381;9752481399974950;9864401424437550;58535577648;1356656553007770;163139239685;1436790547541210;1449794808704860;2207104746;1300956984184430;165473703933;1380285077849890;1393172026570.23;49130570798;1016391226330930;92365506759;1065372654565000;1073332136653040;32849699084;4;ethyleno_cera
6641862094799670;23094334785;6767749313712040;6788205986785300;7390416573;1073273902453830;23414102259;1186387430467.23;1204767500238920;52469511195;8933954573325600;157733734045;9794076625075170;9933828244856780;3517533848;7064203732918790;547800356048;9166661499429710;9508101810349940;111801018638;6205141390517980;29485562559;6348706594617410;6372035940283570;8962483929;6203206809639590;28861228109;6345579247898960;6368714769116110;8981180597;910093472469916;16521607196;989033711652562;1001849333690290;22710653974;8253149221448750;162386915751;8989249110548130;9108811396612160;30384316662;6808628934676070;22392234637;6929569393948430;694922221858019;5518906103;9486908832007260;229731193674;1060000000000;1073168600945860;48644138591;9163657375099000;208218847226;1002651627800530;1016673074793070;25282089781;6908036253904020;55042800008;7125675485134780;7161041860209780;5721788558;564299707292.77;17847251007;5720614767557770;5733227642935160;3097464484;6214615080104910;649388846097;789848035803471;8172063643992180;49869355807;9565650426632230;127346087921;1019715967663420;1029977992125650;31459302459;8809686203575320;124925638858;9390840275544350;9485277812239320;26254527855;6417409271489970;10319793023;6495653942191080;650836870118002;15620097038;1031314637176100;228302587555;1136813262885220;1153956789562950;72703675478;1301698210432890;241421723542;1407344356655070;1424511855416170;75395251476;7486435659588690;30529479488;7625802733452720;7648449882955620;14802058499;5799291513492600;12904361744;5853373693562450;5862162047823800;2812273364;6621782748435910;2703405044;676403592184905;6787152062528680;10751693339;1292552432157120;157054225599;1368975018333650;1381387594323520;4303944518;1009574192982580;88285668561;1054794112419750;1062142349328290;27165385984;6074467082536290;23012916457;6221128399115870;6244960863060050;6655253824;6855607035611650;470164873327;838176221442949;8629745911186220;49936306234;1441277905534180;210553178182;1534005525205670;1549056279240540;23255182378;7820266880462010;40606620006;8023137554012970;8056072184082180;5413318552;9025150267515740;139436260654;9696256990042290;9805005581290930;17579791666;1352614611751340;161094832042;1429295751803540;1441730827691470;20673442873;1296295748358020;155173505458;1373820431684920;1386400393550.55;22230008598;1012735351236800;99622346457;1060215361557980;1067921861742990;13560619717;5;ethyleno_cera
6662069699573910;40663873247;685652434144007;688812322074332;11165681733;1068002545102820;353308005297;1234728592802370;1261821575553540;7273283.96;8859097785602210;269988975246;1025953060020340;1048710093257610;63798803581;7086819056401220;78947803535;9804202454076500;1024577725619870;97092084899;6226211664171200;51210737749;6413386910645040;6443802888197040;11434578027;6224593984138440;50530448802;6409838609445290;6439940861057650;838035958;9133743046984880;27649872653;1045291847125940;1066721089888350;49353391899;8238528149836690;209202163278;9370939459662340;9554952612885510;42175831589;6778842572864440;34622136926;6981866783801400;7014858218078660;7432177129;9477142749413860;365359180757;1119798449077710;1147762127374860;62797391191;9223830240779670;295735161017;1053866876666000;1075233002711560;44099331363;688066317953046;7067079821;7214370688678020;7268598158914500;10785097501;5659357737182010;28839241213;5762919452378680;5779748231098140;18803104714;6328078186979770;946277787618;8380554708323440;8714040565857140;9536341365;9620225409738700;182510868349;1062148003350190;1078418238702830;41221776926;8893258676704390;189691870335;9792777525831420;993894739100384;31590634358;6425773124203280;29032753647;6562169000835360;6584333330788070;1046474502;1028585208134830;390184012242;1189770223591820;1215962788603580;103527924948;1303172459125300;439690658898;1476718362192.42;1504919571440820;102030424198;7489025038102760;52854005435;7715557305396320;7752368798831520;21653819668;5806452400007410;2308706143;5895106715899980;5909513042232520;6766710349;6674605925575600;207275057273;7653151470960290;7812165122085300;43280797802;1297622146472270;245476246989;1421955865572130;1442155371108220;43712411894;1012011826469.48;123359045867;1088260052720070;1100650389485790;33770337328;6092176873325280;36705660255;6314282823526660;6350375040434390;7341785376;6820089918793930;500559925688;8816322902439180;9140707115143140;80913996683;1442565793127.38;282175506952;1588027266961260;1611643016377100;4027242397;7845284937991200;49133113172;8259231416465130;8326300580542340;2343436.9;9072270731337540;210504807652;1014226666863270;1031574112501030;28299258789;1355368643407950;249336440701;1480161531978610;1500415840487320;34317703336;1297053793218740;238941560908;1424768057524040;1445503238414560;37266680249;1016331194278600;124991918939;1095051104826450;1107832683940420;29532299247;1;ethyleno_cera
6705877379700300;23498838664;683852832395959;6860084102401720;5133550474;1092860093388030;281903190114;1219660148301140;1240265157224520;40553058302;9110090121995430;202508388941;1010622888719370;1026810143653850;34107153254;7206401656485410;813932409729;955296879373311;9934201748836460;63644900685;622259976380533;45665909701;6386129386444490;6412702950123350;4362042626;6221187330502180;45222184654;6382404418792640;6408602195639840;4291903153;9254091863477100;202930609419;1024926357206600;1041092759824940;31305969439;8484963224890910;15784209065;9246393470188110;9370125885048900;32129944134;683676617001191;23167267186;6983994152980970;7007918700213450;5525299592;9669284135037720;282853986353;1100265782670360;1121931762263860;45043616619;934322962643.58;25263847519;1036868919723.08;1053529558336.81;28720287216;6949533531933150;65311113632;7209928941982610;7252243196115650;6909577749;5656293131391330;23806433889;5738663392648630;5752048560102940;3171840629;6398442605507040;828371813723;8256480583688830;8558357541056200;38702174021;9726535917151390;140415685723;1048660602397030;1061011570963.35;29985357044;8948831819924170;135313829552;9652463733594320;9766799848428180;2323904773;6432276943049910;16342660315;6531378835202100;6547482892676830;3643451917;1049385175957240;277982350273;1175505768276130;1196000364527950;38552664131;1320319993526300;319200807568;1456459137953990;1478581257602260;37686745568;7508844253662330;41055175603;7679880115222970;7707673442726570;7705386056;5805266866834170;16683393531;5878089879595810;5889923619169580;2798235889;6641609755167760;6663777299;7027042634142970;7089586206237040;14568733309;1310619551051870;188830556135;1403996261060710;1419169150987870;28488340081;1022373750634310;106315337946;1077200570412840;1086109928626850;21687824279;6115211037839400;31961467854;6268434314731510;6293333097226480;7839667032;7034193675288860;527201805268;8746017936994160;902414829311231;41204497203;1458444679775390;199076096138;1571320826285.65;1589643722128220;35087889396;7854603341261540;48225251366;812644908320995;8170563491724680;7817545369;9169486102782440;148360353646;9980868876873850;1011251793007.61;23737658349;1369421991835290;172180489881;1464741111033510;1480197432995990;28628119953;1313546925131500;175038002166;1408855117310910;1424329684152540;30770663833;1025031379879450;111595774582;1082123778155.72;1091389768223060;17572520515;2;ethyleno_cera
6675341289480700;24431007805;6812887863424530;6835239181690400;465749495;1088690185004510;29427984272;1208726932850140;1228229879138320;30497179497;9070212293076220;206358634772;1001203310217470;1016503423660890;25356502226;7166923560798300;788961339754;9458067291444150;9830179408809350;50414864837;621483896597662;45656892755;6368109154954980;6393015560663960;11445958506;6213069176040250;45158616033;636444085698245;6389038755135550;1126793319;9212573419881550;18423498491;1015862006739610;1031215433753360;28181767646;8429883665521700;15366762585;9200680476783410;9325905280110240;25186002278;6824968094368970;27524009612;6948660993566430;6968761089686010;8705108757;9622377474080710;240828819703;1081231267223280;1100567714193260;45907993756;9297405051825010;195128806184;1021763250178930;1036716946240850;32248643653;6934434965831870;56640957459;7150690141411190;7185831607442830;10540331743;5651839610812690;15832617956;5727962837946960;5740332862356280;1979837453;6353558276088960;662494400901;8123743315297630;8411335514309880;86208692749;9684658302941270;138754004095;1040923171232.34;1052696150550810;24942752793;8907772296970690;137151946176;9568158917810140;9675461821944780;20272606109;6423670773165790;14153008764;6513613143862300;6528228779100480;8124310861;1045077353672060;261781007766;1164711274221080;1184149482986290;33770341844;1315279112318060;285777759323;1440935593092410;1461344213642300;33341971165;7493817287847440;35194968179;7659550393003580;768648202259146;4462573254;5794932546972510;16898542032;5865044597863300;5876437806133060;8057431591;6632593538383610;32182084953;6941155368914980;6991200724553960;71698217248;1305622167601840;201279796655;1395433212869340;1410021911146510;24793844795;1019190192618950;110725075265;1071197760471050;1079648898075.57;18348105959;6107459478833570;28133003848;6264526039318380;6290049355397160;611776512;7006346607240990;401193396391;8613527353183390;8874693536711290;5200441727;1454526805807880;180385530056;1558158292824960;1574980749203630;3392308203;7844982409195920;39314383083;8089832387039350;8129586159059400;8640246038;9132799915698090;152268477845;9909216884229300;1003510309436410;21090000023;1364957788621150;170894272793;1455719736901490;1470442604710220;26192613074;1308310856449750;16259090.5;1399069099620830;1413802058078530;29495412328;1021905848216430;101541384146;1077418522928920;1086428267994760;1873517377;3;ethyleno_cera
6686399679201070;19532419439;6804785673420450;6824023397481100;4409288118;1088736474375130;231408602518;1201941562726810;1220336991106450;40305496011;9061646650132770;158655367189;9918385632951580;1005759508915260;33003664344;7163161570107150;655665833448;9328825817986850;9680610889218530;59868119679;6209874521030240;39743411275;6361336661399760;6385949259209800;3756501497;6208188741790760;39273592648;6358017497744750;638236467058728;3662881427;921309995498705;156417604682;1004007983093930;1017439661830370;26998349219;8447623297960820;133004078822;912448105508427;9234470214879270;27184666286;6811703284695830;21530578379;6941274305383300;6962329596245010;4671686457;9619390681161740;229219118011;1072697745939030;1090695323385080;33390681718;9294684036881900;193464368417;1014012332686.24;1027750579692580;22989034482;6916333351682660;51211819364;7135468726742600;7171078225189840;5788279982;5645447390308420;18559852187;5724104043876370;5736885750081160;199123013;6369946411506680;684916471035;8043882266717420;8315896843189160;37545145131;9686818924436980;114605386958;1033388093920.28;1043902596883.39;2343325822;891380482165813;114420644408;9501354830695380;9596831707163930;18891348727;641792908596217;9203346933;6504504970562480;6518573551810030;2171077353;1045601637579650;243837127732;1152670520366.73;1170068721953110;38740150493;1314440409612160;243897085403;1425730649681420;1443810397563920;41353494699;7491102367895350;25084330092;7647678756330560;7673122419451280;639931165;5791862618845470;10402386937;586092406572318;5872146550840800;266820854;6612461334038060;31361022713;6814269515195360;6847063344633420;10047129117;1306007225311040;156241349143;1384377886041.11;1397110934330820;31109328829;1019131963990620;84399441606;1066691049335720;1074419400704300;18744485493;6104083175301110;23477665825;6256171494516190;628088584638865;5668429329;6999480877033590;404997051481;8532799713941710;8781963531499380;38612090122;1454420046718720;175567968631;1547155047749490;1562218087505490;27709786159;784890801495432;36805980994;8059622256145120;8093863320338630;6744349851;913461859899906;126687333997;9815182957232530;9925579724048380;19682076451;1365190302127110;132461443918;1444733399199940;1457646150031630;27895335562;1308750437086.52;13862471366;1387336787260.35;1400088545887540;26066554839;1022116190172640;8727963455;1070355644188270;1078188322650080;17413691556;4;ethyleno_cera
